player_name,player_id,season,attempts,custom_rating,efficiency_score,impact_score,consistency_score,volume_score,ball_security_score,pressure_score,mobility_rating,aggression_rating,accuracy_rating,ball_security_rating,pocket_presence_rating,playmaking_rating,total_pass_epa,cpoe,pass_success_rate,turnover_rate,sack_rate,qbr_rating,elo_rating
J.Burrow,00-0036442,2021,757.0,81.60028924341935,84.37120533819393,84.22492385872242,81.84095898699326,76.47451672816862,75.62607902633297,68.92113956441503,60.27919603332636,85.05036865519008,90.94168627405047,80.44360523775158,68.45045620889795,85.49695066153029,110.4669387289572,5.896984826477009,0.4821664464993395,0.020434227330779056,0.08939974457215837,60.2,193.601
D.Prescott,00-0033077,2021,701.0,80.75049719350376,82.27103773476956,77.0707783930782,80.56245783785565,72.57653516352583,87.6539582582823,80.67136700286893,59.021809742278194,77.97216662878583,80.36105554300843,86.44921042529009,86.24625995029729,85.37990865177082,100.98974035335716,1.544567619404344,0.4921540656205421,0.015047879616963064,0.047879616963064295,60.5,222.763
A.Rodgers,00-0023459,2021,328.0,82.05431200758605,84.46154334237396,82.35773334236461,82.11834082430781,59.55373328794812,91.67720537188677,75.98345274152616,58.05946285440811,85.48574520500341,90.74862392384651,99.89885164302544,82.23166226327456,92.8586807596713,86.27861159971589,5.8175672646675505,0.5091463414634146,0.0029850746268656717,0.05373134328358209,74.1,234.548
J.Garoppolo,00-0031345,2021,554.0,78.96895104640437,79.48721999879731,78.71494977351736,83.8734322522292,67.23249560653682,80.99371875157921,69.64902680851806,56.09033577399971,85.14763245609043,78.05150408737593,74.68697844153522,78.34037715981788,84.77583404240912,74.48810690082449,0.5945173103407205,0.48014440433212996,0.025597269624573378,0.05631399317406143,59.2,144.58
K.Cousins,00-0029604,2021,602.0,78.7791469545278,77.76090631328027,81.84167871229269,78.9868674316389,69.23841471137456,89.85928939469392,67.52614250828421,58.075936567488434,84.0342231417445,79.88872886571917,90.55702365420196,80.41290694737131,83.21820954144532,66.0243018821845,1.3502727035481614,0.45348837209302323,0.011363636363636364,0.045454545454545456,58.3,210.987
T.Bridgewater,00-0031237,2021,475.0,78.93102333043996,79.8867089565951,75.81310080347335,82.75481132330457,62.38956242811868,84.42700028931259,80.72335262986032,60.7814752538774,76.19922704550117,86.11271780822594,87.29900035908307,81.84122464166731,83.83053522206018,56.72277544773157,3.910554529708109,0.47789473684210526,0.014285714285714285,0.06326530612244897,53.4,122.97
K.Murray,00-0035228,2021,580.0,79.07643579094093,80.24774073334186,74.37832425345589,81.22326624518068,71.78639712858583,85.14905491757756,76.3518845562316,69.15957306261913,80.90002330816498,83.59219477695807,82.32146476931808,83.03932959836649,82.40735617374389,56.129561919767916,2.8737195724188678,0.49310344827586206,0.01875,0.0515625,63.2,231.139
Aa.Rodgers,00-0023459,2021,281.0,79.00254736885931,81.07708556162669,78.44716952654886,81.4067040078725,57.06140316723263,87.26134961106793,71.12754953677705,56.90953179115648,82.6857573613027,89.85656698136535,91.69296281073767,78.41074459272976,86.98089716123378,47.63941139454472,5.450613338683472,0.49466192170818507,0.010344827586206896,0.05862068965517241,74.1,234.548
M.Jones,00-0036972,2021,607.0,77.26299574999418,78.59265942073758,68.18447567282836,83.43715003649157,67.30771165969917,83.64659513598262,75.869616871603,60.497833076465334,78.06497938675977,82.76981279384822,76.93069980983677,83.6119205472535,80.81315535641261,43.347733484006234,2.5354269332501476,0.48105436573311366,0.02358490566037736,0.04874213836477988,56.9,136.774
J.Hurts,00-0036389,2021,556.0,76.36970525384692,74.75642210356463,70.11705618342597,77.25801933083457,75.25338462847299,87.98484116557762,86.05119500922738,83.63060310136942,74.58896937654136,75.11665976233418,84.4163049009615,90.34061014161907,80.5967332965237,37.7913342128544,-0.6127516384673329,0.447841726618705,0.01687116564417178,0.04294478527607362,54.6,191.548
R.Tannehill,00-0029701,2021,624.0,76.81301299583212,78.2848574370831,71.79953840057247,81.38752548119062,69.81517929332742,77.16000987557433,74.09012540207148,66.88460063043983,71.4291499708785,82.06555783953331,74.55168985022655,75.85200552835809,79.34010349910356,29.938511691535126,2.2457266819850297,0.49198717948717946,0.025718608169440244,0.07261724659606657,61.8,135.375
D.Carr,00-0031280,2021,740.0,76.44265778549435,76.0256898942464,77.2551538039755,77.909830548419,71.05133519974403,83.63215246369185,64.77396832132595,58.208449879179504,81.45784060155819,80.427162674664,81.30769146571458,75.90576799919792,78.86164734371815,29.871325712509837,1.5717612550808833,0.4594594594594595,0.019659239842726082,0.0563564875491481,,168.011
T.Tagovailoa,00-0036212,2021,427.0,76.67311825266846,77.80794692027256,72.91697987007181,80.73700512156788,61.05517868786703,85.29549286957305,70.66758588871929,58.87199916813252,68.55677340726555,81.2868985619631,78.50498626168897,82.2931362291313,80.31594820445464,27.11579545673312,1.9254196866562492,0.4894613583138173,0.022172949002217297,0.04434589800443459,55.7,141.246
L.Jackson,00-0034796,2021,470.0,76.03403055762347,77.17934236373453,71.43106582389579,75.86298590981959,70.98445571617987,79.14544669695496,85.01762125149982,80.87076132094944,73.23628189932334,78.2580938801922,77.11074733210467,82.47656784463781,79.91347117305372,26.837024923595052,0.6794994812448713,0.48936170212765956,0.023423423423423424,0.06846846846846846,56.8,175.008
R.Wilson,00-0029263,2021,458.0,75.75939710465421,74.82390058223268,75.00071359741077,78.81030862974306,64.91709596756994,83.86187260129938,73.75361617135916,61.526624001126606,86.39771750918126,84.37646324313953,89.23170037050645,76.7156697210277,78.3895291377027,15.047937456380884,3.1963339471137586,0.4410480349344978,0.012552301255230125,0.06903765690376569,60.6,153.535
C.Wentz,00-0032950,2021,578.0,73.75079908865943,72.57360357562122,70.64294972260667,74.82492692440483,67.22254690745146,88.18558897845887,70.6721231233811,62.924830770517076,71.55740816891061,71.45074244820859,90.43239981231216,79.95892443030581,77.81251645252706,13.684786658209525,-2.120752626621507,0.44809688581314877,0.011475409836065573,0.05245901639344262,60.6,138.126
B.Mayfield,00-0034855,2021,487.0,69.25379169366181,69.95917032068681,63.55033176844119,73.87418975830795,62.25132825153889,73.86878804416556,66.3649826193263,59.600973283994605,75.51864321607971,69.99712629756785,74.17985244794299,68.10977221796364,75.27987674113271,-8.091747724710622,-2.718707900494337,0.43121149897330596,0.026052104208416832,0.08617234468937876,40.9,64.5067
D.Jones,00-0035710,2021,406.0,72.36001650324371,70.19544759988767,70.12363515309684,75.35051679149085,61.492509388055524,87.07093349939979,72.4213279830876,65.44926088257276,66.09730640511373,74.55472184018373,85.76676568983997,81.76174351500855,74.49332825289815,-11.826230673287158,-0.8439087730319768,0.4236453201970443,0.015659955257270694,0.049217002237136466,47.5,133.284
T.Huntley,00-0035993,2021,230.0,69.21201797886937,69.99803383503547,60.93398207348344,70.4814514395966,55.240746645735726,81.82658921401803,82.54704748488572,66.03461522498255,55.60585708852835,74.04583029139668,85.52920992716663,80.39649377799788,72.01136279719599,-15.781236892228073,-1.053244907122392,0.4260869565217391,0.015873015873015872,0.07142857142857142,,141.105
M.Ryan,00-0026143,2021,618.0,74.54756925064885,73.05896000412338,71.62183939441812,79.8773893680764,65.62065316593326,82.68459646574689,72.49353694682765,56.97277077662938,71.45781013262952,80.88291049669911,82.38659140320287,78.02837522859309,74.23515832693035,-20.539758688513942,1.7592363416928647,0.459546925566343,0.018691588785046728,0.06230529595015576,52.2,124.413
J.Brissett,00-0033119,2021,257.0,71.51886776222729,69.19980923871648,72.26724106778143,77.45564129038907,52.91948881270584,81.9337861258544,70.77416696525522,57.95777883177316,59.32905520905961,71.22258090589415,86.26942645762597,74.3120147406744,71.06426662929181,-21.506110695460308,-2.214608489093693,0.4280155642023346,0.015209125475285171,0.07224334600760456,,81.0766
A.Dalton,00-0027973,2021,268.0,67.8481748629237,68.14443142548997,65.12707966280985,73.90292790923422,54.20775607532548,75.36641972240406,56.2070818399866,57.77613494656783,62.888851086909185,66.40777541327225,66.33479163983765,68.82094171967385,69.82091479383863,-27.727753766374235,-4.195212746769321,0.43283582089552236,0.03308823529411765,0.0661764705882353,,56.1339
T.Heinicke,00-0031800,2021,572.0,72.20951800952665,70.96948097748128,71.15874849397079,73.76172867342666,66.91902468719172,79.37186315039978,73.20971461649131,65.59449721287731,71.55419876784998,77.33219604383949,75.07135737493314,77.90394306193966,73.04527688025203,-29.838724211640475,0.2986248644689719,0.4458041958041958,0.025252525252525252,0.06397306397306397,45.8,115.629
J.Goff,00-0033106,2021,540.0,71.39457617164832,71.40272984066755,69.63414893740352,74.70887836778894,62.625404479914536,84.06953297738923,52.03747728090788,57.2538482979089,67.89227596762606,77.95048930483733,86.89058718248697,67.34636036260956,72.54734149480743,-32.447100593461975,0.5529641658386786,0.4537037037037037,0.014652014652014652,0.0641025641025641,45.5,144.079
J.Fields,00-0036945,2021,349.0,67.53845706685533,67.78954279303044,65.33045451981985,68.72513627348769,60.67524253293628,71.40717067769239,71.06845792475369,69.2722010317024,67.7692985278751,71.86047253690893,73.57371073283751,67.69018457055749,68.5856385831901,-42.966680046449774,-1.9522072597481739,0.42406876790830944,0.026595744680851064,0.09574468085106383,31.4,54.6451
B.Roethlisberger,00-0022924,2021,695.0,70.22400280881182,65.42056435774674,70.41120728801316,77.26141275894096,65.07316615027764,86.23105205194571,55.55881144114434,53.26172365072859,66.66559247292884,71.12202967154529,87.61131631765656,71.42305200773892,71.50855936310472,-53.24613262340607,-2.2559709497727454,0.3971223021582734,0.014005602240896359,0.056022408963585436,41.3,119.673
D.Mills,00-0036898,2021,434.0,70.08723144879487,68.0334074975239,66.40647858324672,78.86902599239676,59.37196678247312,79.17473984720219,62.1711601166415,54.929295493038445,71.13611626511559,76.07219767666913,78.05853699785797,70.68981395288512,68.36419662185801,-54.9602853201117,-0.2196843661959209,0.42626728110599077,0.022573363431151242,0.06997742663656885,41.2,121.964
T.Lawrence,00-0036971,2021,668.0,69.70695333301671,66.50379092543285,62.75361898169948,74.86363884546027,66.86177020024235,84.30801190546129,74.107838327796,66.84804541514795,65.19099789150673,64.9373550546767,76.49304439326325,83.77560569320747,70.68666379996768,-59.91200039364243,-4.80008055031197,0.4431137724550898,0.023977433004231313,0.045133991537376586,39.1,81.0766
S.Darnold,00-0034869,2021,465.0,66.68570703463288,64.35830751251652,62.12547719536279,70.72933468079448,61.09223195224231,77.0734377682996,72.70594822061513,63.3678304966061,63.71181913774889,64.72520176623934,73.64633131287056,75.50654278942547,66.9622948385148,-69.25680523908501,-4.8873513044479,0.4172043010752688,0.026530612244897958,0.07142857142857142,38.8,72.1114
Z.Wilson,00-0037013,2021,445.0,62.68860193477821,58.14139891457425,64.09360263858018,66.97723708804988,59.595463004409375,72.55352011462458,61.904055055877,61.607469370310014,62.35059858163959,53.173173690068566,76.5067489017103,63.10310429186411,64.16359360557651,-86.09135601494621,-9.639359672701424,0.3685393258426966,0.023965141612200435,0.09586056644880174,33.4,19.766
P.Mahomes,00-0033873,2020,777.0,90.01210628316173,92.41603838634849,92.00778235413432,85.10367726086075,79.9071184544055,93.5747544797018,91.46168464852178,67.82627705133312,82.5393657542836,82.10847992430024,92.17414798008707,96.11817223510253,93.71863610011275,215.01572977968252,2.26338298481345,0.5405405405405406,0.009913258983890954,0.0322180916976456,78.1,300.439
A.Rodgers,00-0023459,2020,659.0,90.47140501837762,94.78342882485249,87.69357575036791,89.77596729091806,76.26192490266814,92.9329973564817,84.8704034118068,60.19663350852656,89.50806976336736,93.08611271248432,93.33094881342547,91.47101417402885,96.71011664304166,213.7247644060438,6.779109793049948,0.5447647951441578,0.008875739644970414,0.03698224852071006,79.8,287.578
J.Allen,00-0034857,2020,766.0,87.57204173115277,92.29136468551441,81.75469430552208,84.05817400840597,82.8844616522449,90.50823882850958,85.3926209006022,74.16412202976869,80.95748426435627,91.13187965039722,88.88249706132409,90.9287935551138,91.47291459922971,184.60483885612868,5.975222215620003,0.5391644908616188,0.012865497076023392,0.03976608187134503,76.6,294.015
T.Brady,00-0019596,2020,777.0,84.3123457190585,86.20218274942332,85.46053542013877,82.98123761341864,76.48324228783423,89.5959211393484,71.67592225117477,52.80111344830663,90.04751948932574,82.38812294936747,82.73137946494579,86.0362209652503,89.22930343678793,159.5220009885904,2.378416118950679,0.49163449163449163,0.01838235294117647,0.03308823529411765,66.0,231.227
D.Watson,00-0033537,2020,657.0,83.75333786476921,89.28648625062131,79.08293777303851,79.89212528800701,76.49474722074075,84.32404342008127,81.02587626147695,70.6838839714932,83.50103766728736,92.46241908692566,91.83328095472298,79.61060805389269,89.86262085459629,141.5049399135586,6.522549013562686,0.528158295281583,0.010218978102189781,0.07153284671532846,63.7,253.968
R.Tannehill,00-0029701,2020,555.0,84.78011299597536,86.78667804191932,83.30260537022124,85.20545924807284,71.8158839616915,89.34862152858764,82.50681079637447,66.64854020191709,79.93969702783554,83.43697666923711,87.87471531886311,88.55511095907539,91.47927051024323,133.81027795555562,2.80986950713761,0.5243243243243243,0.013769363166953529,0.043029259896729774,72.6,234.675
P.Rivers,00-0022942,2020,609.0,80.60026360833037,82.05342054831652,76.72893749909784,81.45205525914058,67.04337211896824,90.61557422093082,79.42219887635633,50.48009995320919,81.91265549381023,77.39987504948841,83.6662726304125,90.6873746665724,87.50357650164312,108.31098092092688,0.32646510161851583,0.4909688013136289,0.017543859649122806,0.030303030303030304,55.0,176.477
B.Mayfield,00-0034855,2020,607.0,81.26386200065494,82.69089209537567,78.063146016135,83.58184481451016,68.94609688223458,89.46303836419648,73.85649088383568,61.089334267559344,77.33526532228476,81.45489644054959,87.5967221139849,84.53711109920712,86.58219365233796,99.0577405237738,1.994526800976605,0.4975288303130148,0.014018691588785047,0.04205607476635514,65.5,156.147
K.Cousins,00-0029604,2020,575.0,80.76437676204343,84.85253652181471,77.00819277923043,81.05843190251332,70.33430951664292,80.35640477063833,76.49056691275008,60.857595136990454,84.82822776125222,87.75115280180472,78.7015920172352,78.9533622220544,86.5664301856302,93.69138768456203,4.5845363404332975,0.5182608695652174,0.021996615905245348,0.06598984771573604,55.8,180.581
J.Herbert,00-0036355,2020,651.0,80.93917645192428,80.0837893816746,81.2584351517511,81.5653643750444,71.72704887934661,88.04799643214803,83.76066727046594,62.6124057331246,76.53706943425915,76.63504344574524,86.87861025648708,88.05742460623824,85.14238247665503,91.32648658497922,0.011846217615851041,0.47772657450076805,0.01466275659824047,0.0469208211143695,62.6,230.898
L.Jackson,00-0034796,2020,511.0,79.77099607453401,79.98686504422281,75.07392647033325,80.0533705290432,80.40378035246367,84.46260124070324,83.02190336445688,93.77451232867935,70.21657244805546,79.72336146980581,84.12330164013021,84.60555290065165,85.9046623254415,77.88330979174027,1.282247656860678,0.4794520547945205,0.017133956386292833,0.05763239875389408,67.3,230.807
R.Wilson,00-0029263,2020,695.0,80.36104060613641,82.63004543150578,76.95027665205686,78.84875925031895,78.03007031820682,80.22506316928026,83.96421157133636,73.53301385825992,74.82509313002251,90.75557503814129,81.69669823322346,81.01555039395083,83.03092705352124,74.15334135804085,5.8204266546447645,0.4906474820143885,0.019310344827586208,0.07172413793103448,67.1,234.63
M.Ryan,00-0026143,2020,685.0,77.44084753418062,78.97332873680824,69.24857916463456,79.20690689084272,69.22690458099179,84.81907170381916,84.35416587042852,58.405994856263185,79.70412224733042,79.60321657326813,85.65598574607182,84.94878243651611,82.68540308316017,69.32099777325081,1.232825204804169,0.47153284671532847,0.015759312320916905,0.05873925501432665,59.8,180.68
M.Stafford,00-0026498,2020,579.0,77.92604664115328,78.87503830034879,75.2619304842064,80.0970887549409,67.31862107124364,83.05049407580162,76.63659494732062,60.12797649897295,83.06546400318987,74.11657130236657,84.39319579857161,79.5444870437228,83.80965437850747,68.94973870661775,-1.0241450924499362,0.48877374784110533,0.016891891891891893,0.06418918918918919,61.3,151.523
R.Fitzpatrick,00-0023682,2020,297.0,80.41397465817057,83.3245371885612,77.0771893109941,79.14852234186051,58.61712672386384,83.69662680660225,100.0,61.69083754854175,77.07199421484094,84.89463323440398,74.72953029470531,96.75797562187152,87.90340380905513,54.710776867928615,3.4094868340727054,0.5420875420875421,0.025559105431309903,0.04472843450479233,70.9,205.152
T.Bridgewater,00-0031237,2020,560.0,76.97696692276128,80.10451698573522,68.62756889374299,77.03787554561613,67.41362646978018,84.47096941237587,80.29283072935665,65.0945265188323,76.17917889906332,86.42410878519422,81.93432311233636,84.3475803131985,82.31803552090923,53.398301779865214,4.038647408170233,0.48392857142857143,0.019097222222222224,0.05381944444444445,56.8,178.665
B.Roethlisberger,00-0022924,2020,699.0,78.73482181738191,77.26805804781057,73.77301975679194,83.43757941435612,68.4983297408438,92.64289466833685,76.56280121101793,52.32607106879324,71.87757519467796,75.32408657251315,81.60723667084211,92.80807419312842,81.12539249524112,53.38992074872373,-0.527425154557214,0.47353361945636624,0.019390581717451522,0.018005540166204988,52.5,206.344
D.Carr,00-0031280,2020,563.0,80.33544531494161,79.9271706216835,82.95936286241694,81.96556048659698,68.48358140036606,88.1222817461644,70.10159376763922,60.630231357042334,84.68772478525146,82.86066827603612,85.89600587160527,81.85088383341206,82.19680863682397,52.59856760986774,2.5728009777739187,0.4937833037300178,0.015544041450777202,0.044905008635578586,,204.956
D.Brees,00-0020531,2020,477.0,78.81894983412703,78.38628269148484,76.35838159387912,84.37452313946528,63.49874225633023,91.35326842341749,66.58165678289352,53.57834259430079,72.60572724376547,77.64513322997705,83.0770906540294,85.51617093084238,82.85887368342097,49.588094482053656,0.4273537869973809,0.48846960167714887,0.018072289156626505,0.02610441767068273,68.3,218.905
K.Murray,00-0035228,2020,629.0,79.71359698484783,79.37341018470077,75.68380287873185,77.78149275013543,79.01308934252016,89.17998574802294,86.38577163342089,82.63153659306761,73.80270981618163,82.01441340374285,84.46187488407537,91.96885551959899,81.1945222207078,48.735052433966366,2.2246880569692813,0.4912559618441971,0.016830294530154277,0.037868162692847124,61.9,277.713
J.Burrow,00-0036442,2020,449.0,75.21969701609244,76.82205836202017,73.09844267546416,76.3911752925678,60.87942055616462,84.93632397258148,67.21644411188186,60.140680701021864,71.2696563327132,81.7130864221226,91.3657528409336,73.7417309553187,80.62257106617602,30.703103552327125,2.100735074099229,0.46770601336302897,0.010638297872340425,0.06808510638297872,48.5,168.175
M.Trubisky,00-0033869,2020,366.0,76.11225711637326,79.74987681884531,68.35051550741325,77.48124132182676,60.51674284920726,84.59419286661142,75.13085820641581,62.8896710678743,71.48039016120472,79.62015309921554,79.87699964722408,82.95798045929675,81.52885043047671,30.30443993592365,1.239792164415121,0.5245901639344263,0.020942408376963352,0.049738219895287955,53.8,170.23
D.Prescott,00-0033077,2020,241.0,78.38550989549294,80.35483802234594,70.24595546943607,85.95031356908625,56.39940043007749,89.18629161273796,72.23771144112794,60.889151238837975,88.78454839285045,77.34416939630324,85.52920992716663,84.41630000182846,83.95192757291844,29.244769756733575,0.303550187600862,0.5435684647302904,0.015873015873015872,0.03968253968253968,,310.467
G.Minshew II,00-0035289,2020,254.0,74.24245798455367,73.28159012766136,76.91757435959123,75.58786929332737,54.80239961097347,86.65926417070864,71.51132348002612,59.892202515424245,68.93544010106315,82.4345228344718,94.5503206890753,76.4337169841306,80.12403051163048,15.354256262622302,2.397503039519775,0.421259842519685,0.007782101167315175,0.06614785992217899,44.0,158.127
J.Goff,00-0033106,2020,651.0,75.38352287871855,75.83901403321042,67.13531883260731,81.803233144052,68.00383026647279,87.1328388846471,62.500373649350436,57.26767160039026,72.91411192687559,78.81773310478943,82.00517627064195,78.77811272185494,77.55872105280547,12.78465505840223,0.909711030329887,0.4792626728110599,0.01903367496339678,0.0424597364568082,50.8,178.972
N.Mullens,00-0033319,2020,349.0,71.59931367188918,73.16784045891798,61.75001913118281,80.20900387353893,57.31799801237565,78.05882248557558,67.58782532342948,53.338742456059926,74.38923655946343,70.27613211380205,65.64392417529658,78.16378821509372,76.91157301097016,3.2607248224166154,-2.6039368867126753,0.47277936962750716,0.033707865168539325,0.05337078651685393,36.3,119.022
A.Dalton,00-0027973,2020,372.0,72.33054606144138,73.21480738017341,68.08234856347156,74.49150331444721,58.20957710688592,81.74603582146386,73.83179165424464,60.026413779484976,65.94440965768506,75.61567454475947,80.05894859215219,78.68402051224493,74.8661916789906,-8.62920478827922,-0.4074783820026326,0.46774193548387094,0.02077922077922078,0.06233766233766234,46.1,109.997
T.Tagovailoa,00-0036212,2020,326.0,71.27854406587316,72.06264281800371,68.53660523310762,71.31568674401953,56.81379813239176,85.61956557172769,67.46904513943576,58.62794764274394,65.48371922620916,73.66939202245086,87.11486031414378,76.82821619191392,74.24895207037578,-10.763350220301112,-1.208095448721346,0.4570552147239264,0.014450867052023121,0.057803468208092484,44.8,137.489
C.Newton,00-0027939,2020,418.0,72.59933886469135,72.65776622473024,62.124490340513674,76.49542216892578,67.95444603519641,83.77677355336706,77.82202646895529,74.94161118660257,68.40640495125805,74.11787266353937,82.46420973781414,81.99421611480588,74.57049343764396,-11.662630995656468,-1.0236097683369274,0.4665071770334928,0.0186219739292365,0.05772811918063315,39.4,143.355
D.Jones,00-0035710,2020,516.0,69.99536050700868,69.35929705695764,61.56876089052528,75.9387268524273,65.21598003293741,78.82420470442989,70.31488369969904,69.25833373147861,64.87815594495702,71.15272849599765,83.28135445907957,71.7057409687293,73.32841293024165,-24.593183754367313,-2.243342771436329,0.43410852713178294,0.017889087656529516,0.08050089445438283,54.0,97.6567
A.Smith,00-0023436,2020,277.0,66.28453944659407,68.1034108303083,61.28644953831106,69.09602240163466,53.0614037143354,74.94335150409782,60.49803071908864,51.90729993041335,64.7281217342724,74.55151431612043,71.81956573626466,67.70219434838542,67.70722716042721,-37.973455335367255,-0.84522821071769,0.4151624548736462,0.028169014084507043,0.07746478873239436,,74.6837
D.Haskins,00-0035232,2020,269.0,65.58288780204593,63.767878870204314,60.9440716198336,72.90518987183245,53.1446567983309,78.04980631020238,60.773117104635524,56.21763370248899,61.761672096089825,63.25961911863467,75.64840115533636,69.79529088388408,66.8147121212796,-40.696270229302364,-5.490229081394326,0.3828996282527881,0.024734982332155476,0.0706713780918728,,58.5231
D.Lock,00-0035704,2020,485.0,68.8533512392321,65.11933388874,65.68276001841387,75.6901463987616,62.55916784210177,83.62533779888628,62.37268065430166,60.43622079181754,75.1770424201182,63.13052518932322,70.30483160536579,80.17134411833872,70.78394135768094,-42.74840489774749,-5.543332781310372,0.40824742268041236,0.02952755905511811,0.03740157480314961,41.2,102.789
N.Foles,00-0029567,2020,333.0,68.85267472982264,67.9847033724127,66.08836963368087,69.07350659645022,54.894787669872,83.09268604742286,77.04499391381387,52.102248371931246,70.06219393166703,80.64942607206135,77.44750795483145,83.25107659957962,67.90046522739334,-44.6266868458929,1.66319087396896,0.3993993993993994,0.023121387283236993,0.05202312138728324,36.0,107.825
C.Wentz,00-0032950,2020,514.0,66.22696661326245,63.85654662636955,61.36704272177702,72.78407422115937,63.41330860307247,71.98277527538235,68.68049938806195,65.47650652031842,63.04479820394981,68.11296128672352,72.59612600162345,67.70441437259882,68.13623870390532,-66.95526925696741,-3.493772489990262,0.3949416342412451,0.027472527472527472,0.09157509157509157,41.9,62.3902
S.Darnold,00-0034869,2020,424.0,66.02068361767515,65.2126031996168,59.81783410296372,69.72405242861423,59.34411223047324,75.53420554142181,70.36963825318506,63.69143372306589,61.99483897395463,71.91970020497455,75.03252184821397,71.74479124185574,65.27667217621226,-74.52047066464961,-1.9278435400251805,0.41273584905660377,0.02528735632183908,0.08045977011494253,32.9,57.9231
P.Mahomes,00-0033873,2019,657.0,88.36377833503546,89.69267905868173,89.93482338994731,83.89147231847774,76.25726832864939,93.15938307130261,98.69169445694934,67.31441450415832,88.02334116990613,82.0898233238081,91.86645077507701,99.34760346383715,95.33079820830807,198.65925988986515,2.2557084603856006,0.5114155251141552,0.010189228529839884,0.033478893740902474,77.7,271.22
L.Jackson,00-0034796,2019,531.0,85.74070425892143,86.27580449618964,79.37531639488444,84.66988016313913,86.08146934660702,91.09764800422053,96.79702114590795,100.0,77.64278193430036,83.3038744240007,90.18655316905199,96.67974080544303,95.44190421172786,161.49880774840432,2.755116958145672,0.487758945386064,0.011695906432748537,0.039473684210526314,83.0,331.223
D.Prescott,00-0033077,2019,640.0,83.00674626846619,85.38365580841712,76.7787329688968,82.62582119240248,73.94495006365085,90.23001665852838,86.4593703287048,64.53226839021087,89.77851795796217,78.9550364251404,84.97615041719274,93.05426384609765,88.73251439897744,126.33704716442583,0.9661917212522693,0.5234375,0.01636904761904762,0.03422619047619048,71.9,266.175
R.Wilson,00-0029263,2019,686.0,82.49016390127449,85.80196607510234,80.37263288654806,79.29557948203765,76.265194662356,85.00906230352302,80.48509979302202,69.82225531150664,83.62110303591137,93.87253632365841,95.49502012630772,78.37336582455993,86.25667974441978,108.39742855125203,7.102610701864416,0.49854227405247814,0.006934812760055479,0.07489597780859916,71.5,204.706
D.Watson,00-0033537,2019,679.0,80.906411791954,81.69347139744916,79.33236450144143,82.68459625805315,76.53807019164371,80.63307767364918,80.10554323746511,72.26179577123423,79.89794195651722,81.74944445434525,84.8737319894198,78.02642181408274,85.05803254566561,94.34334549856015,2.1156912075362326,0.4845360824742268,0.01646090534979424,0.07544581618655692,70.5,209.605
A.Rodgers,00-0023459,2019,705.0,78.77295162358082,78.93947218554572,76.96687663774841,78.17808713110024,71.21774133911244,88.80163567395485,77.41695487415171,61.068218835514735,81.69721267056707,80.79612466652043,94.07553034394505,82.26540073974678,84.0082487562573,86.18173967924301,1.7235363772766075,0.44964539007092197,0.008207934336525308,0.0560875512995896,52.5,186.004
D.Carr,00-0031280,2019,555.0,81.42361805713597,83.4578837975379,80.73577366268199,82.92569065515082,66.24216409782161,87.34714885293356,72.47377646982599,56.88831904894445,79.39378867586538,90.4388853882794,87.52333999129783,81.2581013174691,85.84835586255413,84.09234917081879,5.690154129650885,0.4954954954954955,0.014084507042253521,0.051056338028169015,,197.001
J.Garoppolo,00-0031345,2019,589.0,78.99449912840726,81.42081138772085,74.64544237914541,85.0217381032321,68.49193091806306,79.50144202887611,65.43671029159421,56.14962168997273,79.30379582468589,80.9961951643766,75.00007697779037,74.23799420265343,85.18733105894657,83.04991047059688,1.8058367901378207,0.4940577249575552,0.02531645569620253,0.06329113924050633,60.8,156.221
D.Brees,00-0020531,2019,423.0,82.21124132125766,85.40489085834957,82.79542920063562,83.89246953917751,62.897307989952644,92.2535180804474,56.778821053597845,53.92007181034934,82.40058165489651,91.67005386749992,90.3223923469403,78.16342376845392,88.0447760563195,78.87277110366009,6.196603982214363,0.5295508274231678,0.011574074074074073,0.034722222222222224,73.3,271.273
R.Tannehill,00-0029701,2019,399.0,81.0349211750262,85.47158626334485,78.09613567028495,82.89691388011113,66.29257451152158,79.22294668880592,74.11684788242917,63.177801292644475,91.41946757095428,92.07167192124544,85.36721537962279,73.0537847582377,88.44135734713566,76.915085425174,6.3618124061946695,0.531328320802005,0.016018306636155607,0.08237986270022883,64.2,222.44
K.Cousins,00-0029604,2019,552.0,80.09822919632674,79.83413979245702,79.32410210339984,84.69637511892898,66.85071854197842,85.55568404357967,75.48416184913641,56.87046208055408,85.84181821794192,85.76219196833097,89.67715625197077,79.45831693316,84.58623493530098,72.55418822582668,3.766363248879597,0.46195652173913043,0.012152777777777778,0.0625,60.4,191.571
M.Stafford,00-0026498,2019,317.0,78.70498271616945,80.57065153196166,80.7179624864832,78.99967471329613,59.58543761975282,85.94408376475207,69.75655055268682,56.543520121792504,100.0,81.6815336970009,86.23065125688962,78.80733691150695,89.94643943078725,68.69830322725527,2.0877556376893756,0.4921135646687697,0.01524390243902439,0.054878048780487805,71.3,230.405
