player_name,player_id,season,composite_rating,predicted_qbr,predicted_elo,attempts,total_pass_epa,pass_success_rate,cpoe,rush_attempts,rush_yards_per_game,total_rush_epa,total_wpa,third_down_success,red_zone_epa
T.Lawrence,00-0036971,2022,61.77984141761716,60.540409126168626,216.39191756211255,731.0,85.90904144808891,0.5020519835841313,0.612604673432861,67.0,19.11764705882353,-0.47552208210185,1.3450264610022993,0.4489795918367347,0.011895188580898686
J.Goff,00-0033106,2022,61.76867078006404,61.384765866430094,211.23170259897552,625.0,97.94463248518944,0.4832,-1.484926882799834,30.0,4.294117647058823,-16.04031808448769,2.5039157407164385,0.43558282208588955,0.06204015437954884
D.Prescott,00-0033077,2022,61.48920592728712,63.08347829679454,198.28900318658964,506.0,56.0768987431977,0.5,0.5405766860922264,56.0,13.411764705882353,13.349164971034043,1.4804053921859746,0.46621621621621623,0.4477896397173362
L.Jackson,00-0034796,2022,61.247265588502735,61.63388356768166,204.5457894629063,378.0,18.886132920026466,0.4576719576719577,-0.617372073401911,112.0,44.94117647058823,39.77210110162841,1.6236833917695042,0.4358974358974359,0.07542382336833246
G.Smith,00-0030565,2022,60.9041735646668,60.618733613685755,207.1967110579567,694.0,31.257968090628086,0.49135446685878964,5.916229688877132,72.0,23.176470588235293,2.5900046330899213,1.0319441898031156,0.3575418994413408,-0.05170079887321428
B.Purdy,00-0037834,2022,59.19984777200452,60.13798740598119,193.08614454110628,258.0,58.68409447191331,0.49612403100775193,0.9801702916354876,29.0,2.176470588235294,-11.947129194692863,1.7652774118683843,0.46153846153846156,-0.20117505392294277
J.Garoppolo,00-0031345,2022,59.02691965466421,57.66434075195395,206.15409163753702,329.0,61.50697438111424,0.49848024316109424,-1.0454820067274804,23.0,1.9411764705882353,-3.066392077616431,0.9796588013496877,0.4854368932038835,0.06632005349955813
D.Jones,00-0035710,2022,58.63482631938203,60.00536014491734,188.2482241920412,647.0,39.59480867772387,0.4806800618238022,1.4272528874921608,143.0,47.64705882352941,48.94373627015457,2.1570948490460817,0.4030612244897959,0.2575184198886213
K.Cousins,00-0029604,2022,58.54524003342445,60.67110440806743,183.3745485360639,741.0,40.90363876090337,0.4844804318488529,2.024650981793037,32.0,5.764705882352941,1.850267394165431,2.808595937906265,0.45410628019323673,0.13556945486142682
J.Herbert,00-0036355,2022,56.974778888052896,59.47473828901792,174.87716835576305,805.0,30.146308852163607,0.45962732919254656,0.7787719909283572,57.0,9.352941176470589,10.099293574865442,1.315409725030674,0.4652173913043478,-0.10353275456981091
J.Brissett,00-0033119,2022,55.95857155529706,58.544439056164194,170.31248740886718,414.0,31.391193198685546,0.45410628019323673,2.8882097527172492,49.0,14.294117647058824,19.836409262672532,0.7151838437914283,0.3821138211382114,-0.03282500474367034
T.Brady,00-0019596,2022,54.10310678462358,55.79950991012931,168.23451476900942,832.0,33.30221519561881,0.4675480769230769,-0.5665243816717217,29.0,-0.058823529411764705,-20.469320752095932,1.5000259715997126,0.3761467889908257,-0.01219877141351729
